Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3482,-,-,-,28.21,-16.78,0,407,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Clearsky DNI,Clearsky DHI,Asymmetry,Clearsky GHI,Cloud Type,Dew Point,Fill Flag,Relative Humidity,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Wind Direction,Precipitable Water
2019,1,7,1,30,21,0.53,0.0971,0,0,0.6900000000000001,0,6,10.8,0,52.01,0.259,0,0,0,173.07,0.14,1065,4.7,92,1.2000000000000002
2019,1,7,2,30,21.1,0.41000000000000003,0.11860000000000001,0,0,0.6900000000000001,0,7,10.8,0,51.88,0.259,0,0,0,161.71,0.14,1065,4.800000000000001,93,1.3
2019,1,7,3,30,21.200000000000003,0.33,0.1405,0,0,0.6900000000000001,0,8,11.100000000000001,0,52.53,0.26,0,0,0,148.64000000000001,0.14,1065,5,92,1.3
2019,1,7,4,30,21.3,0.28,0.157,0,0,0.6900000000000001,0,7,11.5,0,53.63,0.26,0,0,0,135.43,0.14,1064,5.2,91,1.3
2019,1,7,5,30,21.400000000000002,0.26,0.1688,0,0,0.6900000000000001,0,8,12.100000000000001,0,55.31,0.261,0,0,0,122.32000000000001,0.14,1064,5.2,89,1.4000000000000001
2019,1,7,6,30,21.5,0.24,0.1831,0,0,0.6900000000000001,0,8,12.600000000000001,0,57.03,0.261,0,0,0,109.44,0.14,1064,5.1000000000000005,89,1.5
2019,1,7,7,30,21.700000000000003,0.22,0.2044,0,0,0.6900000000000001,0,7,13,0,57.82,0.262,0,0,0,96.92,0.14,1065,4.800000000000001,92,1.5
2019,1,7,8,30,21.900000000000002,0.18,0.23500000000000001,66,39,0.6900000000000001,45,4,13.100000000000001,3,57.410000000000004,0.262,0,22,22,84.8,0.14,1065,4.6000000000000005,95,1.6
2019,1,7,9,30,22.200000000000003,0.15,0.2707,340,118,0.6900000000000001,213,8,13,0,55.93,0.262,0,55,55,73.81,0.14,1066,4.6000000000000005,96,1.6
2019,1,7,10,30,22.5,0.11,0.3023,485,170,0.6900000000000001,382,7,12.700000000000001,0,54.02,0.263,457,146,346,64.07000000000001,0.14,1066,4.6000000000000005,95,1.6
2019,1,7,11,30,22.700000000000003,0.09,0.32280000000000003,565,201,0.6900000000000001,514,7,12.3,0,51.71,0.263,506,190,470,56.36,0.14,1065,4.5,92,1.5
2019,1,7,12,30,23,0.41000000000000003,0.1018,857,114,0.6900000000000001,646,4,11.600000000000001,0,48.65,0.264,227,287,428,51.620000000000005,0.14,1064,4.4,90,1.4000000000000001
2019,1,7,13,30,23.200000000000003,0.38,0.0979,866,114,0.6900000000000001,662,7,10.9,0,45.87,0.265,409,256,515,50.71,0.14,1063,4.4,87,1.4000000000000001
2019,1,7,14,30,23.3,0.37,0.0935,854,108,0.6900000000000001,612,7,10.4,1,44.17,0.265,180,273,380,53.82,0.14,1063,4.4,84,1.3
2019,1,7,15,30,23.200000000000003,0.26,0.12150000000000001,757,113,0.6900000000000001,488,7,10.3,0,43.96,0.265,373,191,376,60.33,0.14,1063,4.6000000000000005,80,1.3
2019,1,7,16,30,22.900000000000002,0.28,0.1164,648,93,0.6900000000000001,323,6,10.4,0,45.18,0.266,37,138,152,69.27,0.14,1063,4.800000000000001,77,1.3
2019,1,7,17,30,22.5,0.34,0.1111,411,60,0.6900000000000001,133,6,10.8,3,47.65,0.268,0,56,56,79.8,0.14,1063,5,75,1.3
2019,1,7,18,30,22,0.41000000000000003,0.1029,0,0,0.6900000000000001,0,6,11.4,0,51.160000000000004,0.271,0,0,0,91.5,0.14,1063,5.2,75,1.3
2019,1,7,19,30,21.6,0.5,0.093,0,0,0.6900000000000001,0,6,12,0,54.44,0.274,0,0,0,103.8,0.14,1063,5.5,75,1.3
2019,1,7,20,30,21.3,0.59,0.0833,0,0,0.6900000000000001,0,6,12.5,0,57.160000000000004,0.276,0,0,0,116.54,0.14,1064,5.6000000000000005,76,1.3
2019,1,7,21,30,21.1,0.66,0.07390000000000001,0,0,0.6900000000000001,0,7,12.8,0,59.07,0.279,0,0,0,129.57,0.14,1064,5.5,77,1.4000000000000001
2019,1,7,22,30,20.900000000000002,0.6900000000000001,0.066,0,0,0.6900000000000001,0,4,12.9,0,60.370000000000005,0.28,0,0,0,142.75,0.14,1064,5.2,77,1.4000000000000001
2019,1,7,23,30,20.900000000000002,0.71,0.061700000000000005,0,0,0.6900000000000001,0,4,12.9,0,60.22,0.281,0,0,0,155.92000000000002,0.14,1063,5,77,1.4000000000000001
2019,1,8,0,30,20.8,0.72,0.0596,0,0,0.6900000000000001,0,3,12.8,0,60.25,0.28,0,0,0,168.53,0.14,1063,4.5,74,1.3
2019,1,8,1,30,20.700000000000003,0.71,0.059500000000000004,0,0,0.6900000000000001,0,3,12.700000000000001,0,60.2,0.279,0,0,0,173.01,0.14,1063,4.2,71,1.3
2019,1,8,2,30,20.700000000000003,0.6900000000000001,0.0604,0,0,0.6900000000000001,0,1,12.700000000000001,0,60,0.277,0,0,0,161.75,0.14,1063,4.1000000000000005,69,1.3
2019,1,8,3,30,20.8,0.66,0.0623,0,0,0.6900000000000001,0,3,12.8,0,60.04,0.275,0,0,0,148.69,0.14,1063,4.1000000000000005,68,1.3
2019,1,8,4,30,21,0.63,0.0656,0,0,0.6900000000000001,0,1,13,0,60.04,0.274,0,0,0,135.49,0.14,1063,4.1000000000000005,68,1.3
2019,1,8,5,30,21.1,0.6,0.0698,0,0,0.6900000000000001,0,3,13.200000000000001,0,60.57,0.273,0,0,0,122.37,0.14,1063,4.1000000000000005,68,1.3
2019,1,8,6,30,21.1,0.5700000000000001,0.0731,0,0,0.6900000000000001,0,3,13.5,0,61.84,0.273,0,0,0,109.48,0.14,1063,4.3,69,1.3
2019,1,8,7,30,21.3,0.56,0.0756,0,0,0.6900000000000001,0,3,13.8,0,62.49,0.273,0,0,0,96.95,0.14,1063,4.4,71,1.3
2019,1,8,8,30,21.700000000000003,0.56,0.0767,287,32,0.6900000000000001,58,7,14.200000000000001,3,62.25,0.273,83,32,40,84.81,0.14,1064,4.6000000000000005,73,1.4000000000000001
2019,1,8,9,30,22.200000000000003,0.56,0.07690000000000001,641,68,0.6900000000000001,247,7,14.100000000000001,0,60.29,0.273,225,106,168,73.8,0.14,1064,4.7,74,1.4000000000000001
2019,1,8,10,30,22.400000000000002,0.56,0.0776,786,86,0.6900000000000001,430,7,13.9,0,58.52,0.273,365,164,324,64.03,0.14,1064,4.5,75,1.4000000000000001
2019,1,8,11,30,22.700000000000003,0.55,0.07780000000000001,856,96,0.6900000000000001,572,7,13.3,0,55.480000000000004,0.273,174,253,350,56.29,0.14,1064,4.2,76,1.4000000000000001
2019,1,8,12,30,22.8,0.53,0.0801,885,103,0.6900000000000001,654,7,12.4,0,51.980000000000004,0.273,536,208,542,51.52,0.14,1063,3.9000000000000004,76,1.4000000000000001
2019,1,8,13,30,22.900000000000002,0.52,0.08360000000000001,884,105,0.6900000000000001,667,7,11.700000000000001,3,49.300000000000004,0.273,411,257,518,50.57,0.14,1062,3.7,75,1.5
2019,1,8,14,30,22.900000000000002,0.5,0.0882,858,104,0.6900000000000001,613,6,11.4,0,48.230000000000004,0.272,45,249,276,53.660000000000004,0.14,1062,3.8000000000000003,73,1.5
2019,1,8,15,30,22.8,0.61,0.0751,823,90,0.6900000000000001,499,4,11.5,0,49.04,0.271,142,222,292,60.160000000000004,0.14,1061,4,72,1.6
2019,1,8,16,30,22.6,0.62,0.0731,724,75,0.6900000000000001,333,3,12.100000000000001,0,51.410000000000004,0.27,376,124,258,69.11,0.14,1061,4.2,71,1.6
2019,1,8,17,30,22.3,0.62,0.0689,508,50,0.6900000000000001,141,4,12.600000000000001,3,54.28,0.269,0,61,61,79.64,0.14,1062,4.2,72,1.6
2019,1,8,18,30,21.900000000000002,0.6,0.0636,0,0,0.6900000000000001,0,0,13.100000000000001,0,57.370000000000005,0.271,0,0,0,91.35000000000001,0.14,1062,4.2,73,1.6
2019,1,8,19,30,21.6,0.59,0.0609,0,0,0.6900000000000001,0,0,13.4,0,59.56,0.272,0,0,0,103.65,0.14,1062,4.3,74,1.6
2019,1,8,20,30,21.3,0.5700000000000001,0.0582,0,0,0.6900000000000001,0,7,13.600000000000001,0,61.46,0.273,0,0,0,116.4,0.14,1063,4.3,76,1.5
2019,1,8,21,30,21.1,0.56,0.0585,0,0,0.6900000000000001,0,1,13.5,0,61.800000000000004,0.273,0,0,0,129.43,0.14,1063,4.1000000000000005,77,1.5
2019,1,8,22,30,20.900000000000002,0.53,0.0597,0,0,0.6900000000000001,0,1,13.200000000000001,0,61.370000000000005,0.272,0,0,0,142.61,0.14,1063,3.9000000000000004,79,1.4000000000000001
2019,1,8,23,30,20.8,0.5,0.0616,0,0,0.6900000000000001,0,3,12.700000000000001,0,59.92,0.271,0,0,0,155.78,0.14,1063,3.8000000000000003,80,1.4000000000000001
2019,1,9,0,30,20.700000000000003,0.47000000000000003,0.0641,0,0,0.6900000000000001,0,3,12.200000000000001,0,58.25,0.272,0,0,0,168.38,0.14,1062,3.5,80,1.3
2019,1,9,1,30,20.700000000000003,0.44,0.06720000000000001,0,0,0.6900000000000001,0,1,11.700000000000001,0,56.33,0.274,0,0,0,172.95000000000002,0.14,1062,3.3000000000000003,79,1.3
2019,1,9,2,30,20.700000000000003,0.42,0.07060000000000001,0,0,0.6900000000000001,0,1,11.3,0,54.79,0.275,0,0,0,161.79,0.14,1062,3.2,78,1.3
2019,1,9,3,30,20.8,0.41000000000000003,0.0736,0,0,0.6900000000000001,0,4,11.100000000000001,1,53.74,0.276,0,0,0,148.74,0.14,1062,3.1,75,1.3
2019,1,9,4,30,20.8,0.39,0.0767,0,0,0.6900000000000001,0,4,11,0,53.54,0.276,0,0,0,135.54,0.14,1061,3,72,1.3
2019,1,9,5,30,20.900000000000002,0.38,0.07980000000000001,0,0,0.6900000000000001,0,4,11.100000000000001,0,53.52,0.277,0,0,0,122.42,0.14,1061,3,70,1.3
2019,1,9,6,30,20.900000000000002,0.37,0.0828,0,0,0.6900000000000001,0,8,11.4,0,54.38,0.278,0,0,0,109.51,0.14,1062,3.1,68,1.3
2019,1,9,7,30,21,0.36,0.0857,0,0,0.6900000000000001,0,4,11.600000000000001,0,55.08,0.279,0,0,0,96.97,0.14,1062,3.1,68,1.4000000000000001
2019,1,9,8,30,21.3,0.35000000000000003,0.0882,247,34,0.6900000000000001,56,4,12,3,55.300000000000004,0.28,0,22,22,84.82000000000001,0.14,1062,3.3000000000000003,70,1.4000000000000001
2019,1,9,9,30,21.700000000000003,0.33,0.0896,607,73,0.6900000000000001,243,3,12.3,0,55.26,0.28,13,102,106,73.79,0.14,1063,3.4000000000000004,72,1.4000000000000001
2019,1,9,10,30,22.1,0.32,0.0918,757,94,0.6900000000000001,426,3,12.5,0,54.63,0.28,356,166,322,63.99,0.14,1062,3.2,73,1.4000000000000001
2019,1,9,11,30,22.400000000000002,0.31,0.0937,830,106,0.6900000000000001,567,2,12.5,0,53.5,0.279,509,189,473,56.21,0.14,1062,3,72,1.4000000000000001
2019,1,9,12,30,22.700000000000003,0.47000000000000003,0.065,900,95,0.6900000000000001,657,3,12,0,50.96,0.278,401,253,504,51.4,0.14,1061,2.7,68,1.5
2019,1,9,13,30,22.900000000000002,0.45,0.06670000000000001,903,97,0.6900000000000001,673,0,11.600000000000001,0,48.97,0.276,903,97,673,50.43,0.14,1060,2.4000000000000004,58,1.5
2019,1,9,14,30,23,0.44,0.0684,882,95,0.6900000000000001,620,0,11.5,0,48.46,0.275,882,95,620,53.5,0.14,1059,2.4000000000000004,44,1.5
2019,1,9,15,30,23,0.51,0.061700000000000005,841,84,0.6900000000000001,505,0,11.8,0,49.24,0.274,841,84,505,59.99,0.14,1059,2.6,29,1.6
2019,1,9,16,30,22.8,0.52,0.062,741,72,0.6900000000000001,338,1,12.200000000000001,0,51.32,0.274,741,72,338,68.94,0.14,1059,2.8000000000000003,22,1.6
2019,1,9,17,30,22.3,0.54,0.061700000000000005,521,49,0.6900000000000001,144,0,12.8,0,54.89,0.275,521,49,144,79.48,0.14,1059,3,23,1.7000000000000002
2019,1,9,18,30,21.900000000000002,0.56,0.061000000000000006,0,0,0.6900000000000001,0,0,13.4,0,58.5,0.276,0,0,0,91.2,0.14,1060,3,27,1.7000000000000002
2019,1,9,19,30,21.5,0.5700000000000001,0.0608,0,0,0.6900000000000001,0,0,13.9,0,61.88,0.276,0,0,0,103.51,0.14,1060,3.1,30,1.7000000000000002
2019,1,9,20,30,21.200000000000003,0.58,0.061200000000000004,0,0,0.6900000000000001,0,0,14.200000000000001,0,64.38,0.277,0,0,0,116.26,0.14,1060,3.1,33,1.7000000000000002
2019,1,9,21,30,20.900000000000002,0.58,0.062,0,0,0.6900000000000001,0,1,14.4,0,66.39,0.278,0,0,0,129.29,0.14,1060,3.1,36,1.7000000000000002
2019,1,9,22,30,20.6,0.58,0.0627,0,0,0.6900000000000001,0,0,14.5,0,67.85,0.279,0,0,0,142.48,0.14,1060,3,38,1.7000000000000002
2019,1,9,23,30,20.5,0.5700000000000001,0.063,0,0,0.6900000000000001,0,0,14.4,0,68.13,0.279,0,0,0,155.64000000000001,0.14,1060,3,39,1.6
2019,1,10,0,30,20.1,0.5700000000000001,0.064,0,0,0.6900000000000001,0,1,14.4,0,69.56,0.281,0,0,0,168.22,0.14,1059,3,41,1.6
2019,1,10,1,30,19.900000000000002,0.5700000000000001,0.0648,0,0,0.6900000000000001,0,1,14.3,0,70.13,0.28200000000000003,0,0,0,172.87,0.14,1059,3,39,1.6
2019,1,10,2,30,19.700000000000003,0.56,0.0655,0,0,0.6900000000000001,0,0,14.200000000000001,0,70.7,0.28200000000000003,0,0,0,161.82,0.14,1059,3.1,36,1.6
2019,1,10,3,30,19.6,0.5700000000000001,0.0674,0,0,0.6900000000000001,0,1,14.200000000000001,0,71.09,0.281,0,0,0,148.79,0.14,1059,3.2,29,1.6
2019,1,10,4,30,19.5,0.5700000000000001,0.0694,0,0,0.6900000000000001,0,1,14.100000000000001,0,71.21000000000001,0.278,0,0,0,135.58,0.14,1059,3.2,23,1.5
2019,1,10,5,30,19.400000000000002,0.58,0.0678,0,0,0.6900000000000001,0,1,14,0,71.10000000000001,0.274,0,0,0,122.46000000000001,0.14,1059,3.2,23,1.5
2019,1,10,6,30,19.400000000000002,0.6,0.06620000000000001,0,0,0.6900000000000001,0,1,13.9,0,70.55,0.271,0,0,0,109.54,0.14,1059,3.1,25,1.5
2019,1,10,7,30,19.400000000000002,0.63,0.0641,0,0,0.6900000000000001,0,0,13.700000000000001,0,69.81,0.269,0,0,0,96.99000000000001,0.14,1060,3,26,1.4000000000000001
2019,1,10,8,30,19.8,0.65,0.0623,325,31,0.6900000000000001,61,1,13.600000000000001,0,67.6,0.267,325,31,61,84.82000000000001,0.14,1060,3.1,26,1.4000000000000001
2019,1,10,9,30,20.200000000000003,0.67,0.0608,675,63,0.6900000000000001,252,2,13.5,0,65.59,0.265,0,86,86,73.77,0.14,1061,3.4000000000000004,27,1.4000000000000001
2019,1,10,10,30,20.5,0.71,0.0574,820,78,0.6900000000000001,438,2,13.600000000000001,3,64.4,0.264,423,154,340,63.940000000000005,0.14,1061,3.5,30,1.4000000000000001
2019,1,10,11,30,20.700000000000003,0.75,0.0545,891,85,0.6900000000000001,582,1,13.5,0,63.24,0.262,891,85,582,56.13,0.14,1060,3.3000000000000003,28,1.4000000000000001
2019,1,10,12,30,20.900000000000002,0.87,0.046,932,85,0.6900000000000001,668,1,13.200000000000001,0,61.42,0.261,932,85,668,51.28,0.14,1060,3.1,24,1.4000000000000001
2019,1,10,13,30,21.1,0.87,0.0441,937,85,0.6900000000000001,683,1,12.9,0,59.65,0.259,937,85,683,50.27,0.14,1059,3,23,1.5
2019,1,10,14,30,21.3,0.88,0.0424,922,81,0.6900000000000001,632,1,12.700000000000001,0,58.1,0.257,922,81,632,53.33,0.14,1058,2.8000000000000003,21,1.5
2019,1,10,15,30,21.3,0.93,0.0405,881,74,0.6900000000000001,517,0,12.5,0,57.29,0.255,881,74,517,59.82,0.14,1058,2.7,16,1.5
2019,1,10,16,30,21.200000000000003,0.92,0.0412,790,64,0.6900000000000001,350,0,12.4,0,57.17,0.253,790,64,350,68.77,0.14,1058,2.8000000000000003,18,1.5
2019,1,10,17,30,20.900000000000002,0.92,0.042300000000000004,585,45,0.6900000000000001,153,0,12.4,0,58.32,0.251,585,45,153,79.32000000000001,0.14,1058,2.9000000000000004,27,1.6
2019,1,10,18,30,20.700000000000003,0.93,0.0441,0,0,0.6900000000000001,0,2,12.600000000000001,0,59.72,0.251,0,0,0,91.04,0.14,1058,2.9000000000000004,38,1.6
2019,1,10,19,30,20.6,0.93,0.0459,0,0,0.6900000000000001,0,1,12.700000000000001,0,60.620000000000005,0.251,0,0,0,103.36,0.14,1059,3,47,1.6
2019,1,10,20,30,20.400000000000002,0.9400000000000001,0.046200000000000005,0,0,0.6900000000000001,0,0,12.700000000000001,0,61.43,0.251,0,0,0,116.12,0.14,1059,2.8000000000000003,50,1.6
2019,1,10,21,30,20.200000000000003,0.92,0.0446,0,0,0.6900000000000001,0,1,12.700000000000001,0,61.980000000000004,0.252,0,0,0,129.16,0.14,1059,2.5,54,1.6
2019,1,10,22,30,20,0.9,0.042800000000000005,0,0,0.6900000000000001,0,1,12.600000000000001,0,62.22,0.253,0,0,0,142.34,0.14,1059,2.2,61,1.6
2019,1,10,23,30,19.900000000000002,0.88,0.043000000000000003,0,0,0.6900000000000001,0,1,12.3,0,61.58,0.253,0,0,0,155.5,0.14,1059,2,67,1.6
2019,1,11,0,30,19.700000000000003,0.88,0.044000000000000004,0,0,0.6900000000000001,0,0,12,0,61.14,0.252,0,0,0,168.06,0.14,1059,1.5,87,1.6
2019,1,11,1,30,19.6,0.88,0.0459,0,0,0.6900000000000001,0,3,11.700000000000001,0,60.18,0.252,0,0,0,172.78,0.14,1059,1.1,103,1.6
2019,1,11,2,30,19.5,0.88,0.0475,0,0,0.6900000000000001,0,3,11.4,0,59.32,0.253,0,0,0,161.85,0.14,1058,0.8,118,1.7000000000000002
2019,1,11,3,30,19.5,0.9,0.051300000000000005,0,0,0.6900000000000001,0,1,11.200000000000001,0,58.78,0.253,0,0,0,148.83,0.14,1058,0.7000000000000001,131,1.7000000000000002
2019,1,11,4,30,19.5,0.93,0.051000000000000004,0,0,0.6900000000000001,0,1,11.200000000000001,0,58.53,0.254,0,0,0,135.62,0.14,1058,0.6000000000000001,141,1.7000000000000002
2019,1,11,5,30,19.6,0.9400000000000001,0.0505,0,0,0.6900000000000001,0,1,11.100000000000001,0,57.82,0.253,0,0,0,122.49000000000001,0.14,1058,0.6000000000000001,148,1.7000000000000002
2019,1,11,6,30,19.700000000000003,0.96,0.051500000000000004,0,0,0.6900000000000001,0,1,11,0,57.2,0.253,0,0,0,109.57000000000001,0.14,1058,0.6000000000000001,152,1.7000000000000002
2019,1,11,7,30,19.900000000000002,0.97,0.052500000000000005,0,0,0.6900000000000001,0,0,10.9,0,56.2,0.253,0,0,0,97,0.14,1059,0.7000000000000001,154,1.7000000000000002
2019,1,11,8,30,20.200000000000003,0.98,0.0517,360,29,0.6900000000000001,62,0,10.9,0,55.230000000000004,0.254,360,29,62,84.81,0.14,1059,0.8,149,1.7000000000000002
2019,1,11,9,30,20.5,1,0.0499,691,59,0.6900000000000001,252,2,11,3,54.27,0.257,230,106,170,73.74,0.14,1060,0.9,143,1.8
2019,1,11,10,30,20.700000000000003,1,0.0477,826,73,0.6900000000000001,436,2,11,0,53.88,0.258,370,164,327,63.89,0.14,1060,1,146,1.8
2019,1,11,11,30,20.900000000000002,1,0.0455,893,80,0.6900000000000001,579,2,11.100000000000001,0,53.49,0.26,476,199,465,56.04,0.14,1060,1.1,152,1.8
2019,1,11,12,30,21.1,0.76,0.055200000000000006,909,90,0.6900000000000001,660,2,11.100000000000001,0,52.99,0.261,350,268,488,51.15,0.14,1059,1.2000000000000002,154,1.8
2019,1,11,13,30,21.3,0.77,0.053700000000000005,917,90,0.6900000000000001,678,2,11.200000000000001,0,52.53,0.262,281,291,472,50.11,0.14,1058,1.4000000000000001,153,1.8
2019,1,11,14,30,21.400000000000002,0.77,0.0521,901,86,0.6900000000000001,627,2,11.4,0,52.95,0.263,321,259,451,53.15,0.14,1058,1.7000000000000002,149,1.8
2019,1,11,15,30,21.5,0.84,0.048100000000000004,862,78,0.6900000000000001,514,0,11.600000000000001,0,53.32,0.263,862,78,514,59.64,0.14,1058,1.9000000000000001,142,1.8
2019,1,11,16,30,21.400000000000002,0.85,0.0478,771,67,0.6900000000000001,348,1,11.700000000000001,0,53.99,0.263,771,67,348,68.59,0.14,1058,2,132,1.8
2019,1,11,17,30,21.200000000000003,0.86,0.0477,570,46,0.6900000000000001,154,3,11.8,3,55.04,0.263,0,14,14,79.15,0.14,1059,2,119,1.8
2019,1,11,18,30,21,0.88,0.0483,0,0,0.6900000000000001,0,3,12,0,56.59,0.263,0,0,0,90.88,0.14,1059,2.2,107,1.8
2019,1,11,19,30,20.900000000000002,0.9,0.049300000000000004,0,0,0.6900000000000001,0,0,12.200000000000001,0,57.6,0.263,0,0,0,103.21000000000001,0.14,1060,2.5,102,1.8
2019,1,11,20,30,20.8,0.91,0.049800000000000004,0,0,0.6900000000000001,0,0,12.5,0,58.93,0.262,0,0,0,115.97,0.14,1060,2.8000000000000003,105,1.8
2019,1,11,21,30,20.8,0.92,0.0534,0,0,0.6900000000000001,0,3,12.600000000000001,0,59.53,0.262,0,0,0,129.02,0.14,1060,3,112,1.8
2019,1,11,22,30,20.700000000000003,0.92,0.056,0,0,0.6900000000000001,0,0,12.700000000000001,0,60.300000000000004,0.261,0,0,0,142.21,0.14,1060,3,116,1.8
2019,1,11,23,30,20.6,0.91,0.0548,0,0,0.6900000000000001,0,0,12.8,0,61.050000000000004,0.26,0,0,0,155.36,0.14,1060,3,117,1.8
2019,1,12,0,30,20.5,0.9,0.0562,0,0,0.6900000000000001,0,0,12.9,0,61.77,0.259,0,0,0,167.89000000000001,0.14,1060,3,111,1.8
2019,1,12,1,30,20.400000000000002,0.9,0.057300000000000004,0,0,0.6900000000000001,0,0,13,0,62.480000000000004,0.259,0,0,0,172.69,0.14,1059,3.1,108,1.7000000000000002
2019,1,12,2,30,20.3,0.89,0.0555,0,0,0.6900000000000001,0,0,13,0,63.06,0.258,0,0,0,161.87,0.14,1059,3.1,107,1.7000000000000002
2019,1,12,3,30,20.200000000000003,0.88,0.054700000000000006,0,0,0.6900000000000001,0,0,13.100000000000001,0,63.52,0.258,0,0,0,148.87,0.14,1059,3.2,107,1.7000000000000002
2019,1,12,4,30,20.1,0.87,0.053700000000000005,0,0,0.6900000000000001,0,0,13.100000000000001,0,64.02,0.257,0,0,0,135.66,0.14,1059,3.3000000000000003,108,1.7000000000000002
2019,1,12,5,30,20,0.86,0.0539,0,0,0.6900000000000001,0,0,13.100000000000001,0,64.67,0.258,0,0,0,122.52,0.14,1059,3.4000000000000004,110,1.7000000000000002
2019,1,12,6,30,20,0.84,0.0539,0,0,0.6900000000000001,0,0,13.200000000000001,0,64.95,0.26,0,0,0,109.59,0.14,1059,3.4000000000000004,114,1.7000000000000002
2019,1,12,7,30,20.200000000000003,0.8300000000000001,0.0539,0,0,0.6900000000000001,0,1,13.3,0,64.41,0.261,0,0,0,97.01,0.14,1059,3.5,117,1.7000000000000002
2019,1,12,8,30,20.6,0.81,0.0534,348,30,0.6900000000000001,61,1,13.4,0,63.28,0.262,348,30,61,84.8,0.14,1060,3.7,118,1.7000000000000002
2019,1,12,9,30,20.900000000000002,0.81,0.0541,682,60,0.6900000000000001,252,2,13.5,3,62.43,0.264,153,111,154,73.71000000000001,0.14,1061,3.8000000000000003,116,1.7000000000000002
2019,1,12,10,30,21.200000000000003,0.8,0.0541,818,76,0.6900000000000001,437,2,13.600000000000001,0,61.68,0.266,369,165,328,63.82,0.14,1061,3.6,112,1.7000000000000002
2019,1,12,11,30,21.400000000000002,0.79,0.0529,885,84,0.6900000000000001,580,1,13.600000000000001,0,61.01,0.268,885,84,580,55.94,0.14,1060,3.4000000000000004,109,1.7000000000000002
2019,1,12,12,30,21.6,0.68,0.059500000000000004,909,93,0.6900000000000001,664,0,13.600000000000001,0,60.29,0.269,909,93,664,51.02,0.14,1060,3.3000000000000003,107,1.6
2019,1,12,13,30,21.8,0.7000000000000001,0.056100000000000004,916,92,0.6900000000000001,681,4,13.5,0,59.42,0.268,286,291,475,49.95,0.14,1059,3.1,105,1.7000000000000002
2019,1,12,14,30,22,0.72,0.0529,903,87,0.6900000000000001,631,4,13.5,0,58.58,0.267,227,276,413,52.97,0.14,1059,3.1,103,1.7000000000000002
2019,1,12,15,30,22.1,0.6900000000000001,0.0521,859,81,0.6900000000000001,517,6,13.5,0,58.07,0.266,107,226,280,59.46,0.14,1059,3.2,102,1.7000000000000002
2019,1,12,16,30,22.200000000000003,0.71,0.0492,774,68,0.6900000000000001,353,7,13.5,0,57.78,0.265,702,70,329,68.42,0.14,1059,3.3000000000000003,102,1.6
2019,1,12,17,30,22,0.74,0.0465,579,47,0.6900000000000001,158,1,13.600000000000001,0,58.89,0.266,579,47,158,78.98,0.14,1059,3.4000000000000004,102,1.6
2019,1,12,18,30,21.700000000000003,0.76,0.044000000000000004,0,0,0.6900000000000001,0,0,13.8,0,60.92,0.267,0,0,0,90.12,0.14,1060,3.6,102,1.6
2019,1,12,19,30,21.5,0.78,0.041800000000000004,0,0,0.6900000000000001,0,0,14,0,62.410000000000004,0.27,0,0,0,103.06,0.14,1060,3.7,102,1.5
2019,1,12,20,30,21.3,0.8,0.0398,0,0,0.6900000000000001,0,0,14.200000000000001,0,63.870000000000005,0.271,0,0,0,115.83,0.14,1060,3.7,102,1.5
2019,1,12,21,30,21.1,0.8,0.038200000000000005,0,0,0.6900000000000001,0,1,14.3,0,64.94,0.272,0,0,0,128.88,0.14,1061,3.7,102,1.4000000000000001
2019,1,12,22,30,20.900000000000002,0.8,0.0364,0,0,0.6900000000000001,0,0,14.200000000000001,0,65.35,0.272,0,0,0,142.07,0.14,1061,3.5,100,1.3
2019,1,12,23,30,20.8,0.78,0.0349,0,0,0.6900000000000001,0,1,14,0,65.14,0.272,0,0,0,155.22,0.14,1060,3.4000000000000004,98,1.3
2019,1,13,0,30,20.5,0.76,0.033600000000000005,0,0,0.6900000000000001,0,1,13.9,0,65.74,0.273,0,0,0,167.73,0.13,1060,3.4000000000000004,92,1.2000000000000002
